card_id,customer_id
C10636-K1,C10636
C10637-K1,C10637
C10638-K1,C10638
C10639-K1,C10639
C10640-K1,C10640
C10641-K1,C10641
C10642-K1,C10642
C10643-K1,C10643
C10644-K1,C10644
C10645-K1,C10645
C10646-K1,C10646
C10647-K1,C10647
C10648-K1,C10648
C10649-K1,C10649
C10650-K1,C10650
C10651-K1,C10651
C10651-K2,C10651
C10652-K1,C10652
C10653-K1,C10653
C10654-K1,C10654
C10655-K1,C10655
C10656-K1,C10656
C10657-K1,C10657
C10658-K1,C10658
C10659-K1,C10659
C10660-K1,C10660
C10661-K1,C10661
C10662-K1,C10662
C10663-K1,C10663
C10664-K1,C10664
C10665-K1,C10665
C10666-K1,C10666
C10667-K1,C10667
C10668-K1,C10668
C10669-K1,C10669
C10670-K1,C10670
C10671-K1,C10671
C10672-K1,C10672
C10673-K1,C10673
C10674-K1,C10674
C10675-K1,C10675
C10676-K1,C10676
C10677-K1,C10677
C10678-K1,C10678
C10679-K1,C10679
C10680-K1,C10680
C10681-K1,C10681
C10681-K2,C10681
C10682-K1,C10682
C10683-K1,C10683
C10684-K1,C10684
C10685-K1,C10685
C10686-K1,C10686
C10687-K1,C10687
C10688-K1,C10688
C10689-K1,C10689
C10690-K1,C10690
C10690-K2,C10690
C10691-K1,C10691
C10692-K1,C10692
C10693-K1,C10693
C10694-K1,C10694
C10695-K1,C10695
C10696-K1,C10696
C10697-K1,C10697
C10697-K2,C10697
C10698-K1,C10698
C10699-K1,C10699
C10700-K1,C10700
C10701-K1,C10701
C10702-K1,C10702
C10703-K1,C10703
C10704-K1,C10704
C10705-K1,C10705
C10706-K1,C10706
C10707-K1,C10707
C10708-K1,C10708
C10709-K1,C10709
C10710-K1,C10710
C10711-K1,C10711
C10712-K1,C10712
C10713-K1,C10713
C10714-K1,C10714
C10715-K1,C10715
C10715-K2,C10715
C10716-K1,C10716
C10717-K1,C10717
C10718-K1,C10718
C10718-K2,C10718
C10719-K1,C10719
C10720-K1,C10720
C10721-K1,C10721
C10722-K1,C10722
C10723-K1,C10723
C10724-K1,C10724
C10725-K1,C10725
C10726-K1,C10726
C10727-K1,C10727
C10728-K1,C10728
C10729-K1,C10729
C10730-K1,C10730
C10731-K1,C10731
C10732-K1,C10732
C10733-K1,C10733
C10734-K1,C10734
C10735-K1,C10735
C10736-K1,C10736
C10737-K1,C10737
C10738-K1,C10738
C10739-K1,C10739
C10740-K1,C10740
C10741-K1,C10741
C10742-K1,C10742
C10743-K1,C10743
C10744-K1,C10744
C10745-K1,C10745
C10746-K1,C10746
C10747-K1,C10747
C10748-K1,C10748
C10749-K1,C10749
C10750-K1,C10750
C10751-K1,C10751
C10751-K2,C10751
C10752-K1,C10752
C10753-K1,C10753
C10754-K1,C10754
C10755-K1,C10755
C10756-K1,C10756
C10757-K1,C10757
C10757-K2,C10757
C10758-K1,C10758
C10759-K1,C10759
C10760-K1,C10760
C10760-K2,C10760
C10761-K1,C10761
C10762-K1,C10762
C10763-K1,C10763
C10764-K1,C10764
C10765-K1,C10765
C10766-K1,C10766
C10767-K1,C10767
C10768-K1,C10768
C10769-K1,C10769
C10770-K1,C10770
C10771-K1,C10771
C10772-K1,C10772
C10773-K1,C10773
C10774-K1,C10774
C10775-K1,C10775
C10776-K1,C10776
C10777-K1,C10777
C10778-K1,C10778
C10779-K1,C10779
C10780-K1,C10780
C10781-K1,C10781
C10782-K1,C10782
C10783-K1,C10783
C10784-K1,C10784
C10785-K1,C10785
C10786-K1,C10786
C10787-K1,C10787
C10788-K1,C10788
C10789-K1,C10789
C10790-K1,C10790
C10791-K1,C10791
C10792-K1,C10792
C10793-K1,C10793
C10794-K1,C10794
C10795-K1,C10795
C10796-K1,C10796
C10797-K1,C10797
C10798-K1,C10798
C10799-K1,C10799
C10800-K1,C10800
C10801-K1,C10801
C10802-K1,C10802
C10803-K1,C10803
C10804-K1,C10804
C10805-K1,C10805
C10806-K1,C10806
C10807-K1,C10807
C10808-K1,C10808
C10809-K1,C10809
C10810-K1,C10810
C10811-K1,C10811
C10812-K1,C10812
C10812-K2,C10812
C10813-K1,C10813
C10814-K1,C10814
C10814-K2,C10814
C10815-K1,C10815
C10816-K1,C10816
C10817-K1,C10817
C10818-K1,C10818
C10819-K1,C10819
C10820-K1,C10820
C10821-K1,C10821
C10822-K1,C10822
C10823-K1,C10823
C10824-K1,C10824
C10825-K1,C10825
C10826-K1,C10826
C10826-K2,C10826
C10827-K1,C10827
C10828-K1,C10828
C10829-K1,C10829
C10830-K1,C10830
C10831-K1,C10831
C10832-K1,C10832
C10833-K1,C10833
C10834-K1,C10834
C10835-K1,C10835
C10835-K2,C10835
C10836-K1,C10836
C10837-K1,C10837
C10837-K2,C10837
C10837-K3,C10837
C10838-K1,C10838
C10839-K1,C10839
C10840-K1,C10840
C10841-K1,C10841
C10842-K1,C10842
C10843-K1,C10843
C10844-K1,C10844
C10845-K1,C10845
C10846-K1,C10846
C10846-K2,C10846
C10847-K1,C10847
C10848-K1,C10848
C10849-K1,C10849
C10850-K1,C10850
C10851-K1,C10851
C10852-K1,C10852
C10853-K1,C10853
C10854-K1,C10854
C10855-K1,C10855
C10856-K1,C10856
C10857-K1,C10857
C10858-K1,C10858
C10859-K1,C10859
C10860-K1,C10860
C10861-K1,C10861
C10862-K1,C10862
C10863-K1,C10863
C10864-K1,C10864
C10865-K1,C10865
C10866-K1,C10866
C10867-K1,C10867
C10867-K2,C10867
C10868-K1,C10868
C10869-K1,C10869
C10870-K1,C10870
C10871-K1,C10871
C10872-K1,C10872
C10873-K1,C10873
C10874-K1,C10874
C10875-K1,C10875
C10876-K1,C10876
C10877-K1,C10877
C10878-K1,C10878
C10879-K1,C10879
C10880-K1,C10880
C10881-K1,C10881
C10882-K1,C10882
C10883-K1,C10883
C10884-K1,C10884
C10885-K1,C10885
C10886-K1,C10886
C10887-K1,C10887
C10888-K1,C10888
C10889-K1,C10889
C10889-K2,C10889
C10890-K1,C10890
C10891-K1,C10891
C10892-K1,C10892
C10892-K2,C10892
C10893-K1,C10893
C10894-K1,C10894
C10895-K1,C10895
C10896-K1,C10896
C10897-K1,C10897
C10898-K1,C10898
C10899-K1,C10899
C10900-K1,C10900
C10901-K1,C10901
C10902-K1,C10902
C10903-K1,C10903
C10904-K1,C10904
C10905-K1,C10905
C10906-K1,C10906
C10907-K1,C10907
C10908-K1,C10908
C10909-K1,C10909
C10910-K1,C10910
C10911-K1,C10911
C10912-K1,C10912
C10912-K2,C10912
C10913-K1,C10913
C10914-K1,C10914
C10915-K1,C10915
C10916-K1,C10916
C10917-K1,C10917
C10918-K1,C10918
C10919-K1,C10919
C10920-K1,C10920
C10921-K1,C10921
C10922-K1,C10922
C10922-K2,C10922
C10923-K1,C10923
C10924-K1,C10924
C10924-K2,C10924
C10925-K1,C10925
C10926-K1,C10926
C10927-K1,C10927
C10928-K1,C10928
C10929-K1,C10929
C10930-K1,C10930
C10930-K2,C10930
C10931-K1,C10931
C10932-K1,C10932
C10933-K1,C10933
C10934-K1,C10934
C10935-K1,C10935
C10936-K1,C10936
C10937-K1,C10937
C10938-K1,C10938
C10939-K1,C10939
C10940-K1,C10940
C10941-K1,C10941
C10942-K1,C10942
C10942-K2,C10942
C10943-K1,C10943
C10944-K1,C10944
C10945-K1,C10945
C10946-K1,C10946
C10947-K1,C10947
C10948-K1,C10948
C10949-K1,C10949
C10950-K1,C10950
C10951-K1,C10951
C10952-K1,C10952
C10953-K1,C10953
C10954-K1,C10954
C10955-K1,C10955
C10955-K2,C10955
C10956-K1,C10956
C10957-K1,C10957
C10957-K2,C10957
C10958-K1,C10958
C10959-K1,C10959
C10960-K1,C10960
C10961-K1,C10961
C10962-K1,C10962
C10963-K1,C10963
C10964-K1,C10964
C10965-K1,C10965
C10966-K1,C10966
C10967-K1,C10967
C10967-K2,C10967
C10968-K1,C10968
C10969-K1,C10969
C10970-K1,C10970
C10971-K1,C10971
C10972-K1,C10972
C10973-K1,C10973
C10974-K1,C10974
C10975-K1,C10975
C10976-K1,C10976
C10977-K1,C10977
C10978-K1,C10978
C10979-K1,C10979
C10980-K1,C10980
C10981-K1,C10981
C10982-K1,C10982
C10983-K1,C10983
C10984-K1,C10984
C10985-K1,C10985
C10986-K1,C10986
C10986-K2,C10986
C10987-K1,C10987
C10988-K1,C10988
C10989-K1,C10989
C10990-K1,C10990
C10991-K1,C10991
C10992-K1,C10992
C10993-K1,C10993
C10994-K1,C10994
C10995-K1,C10995
C10996-K1,C10996
C10996-K2,C10996
C10997-K1,C10997
C10998-K1,C10998
C10999-K1,C10999
C11000-K1,C11000
C11000-K2,C11000
C11001-K1,C11001
C11002-K1,C11002
C11003-K1,C11003
C11003-K2,C11003
C11004-K1,C11004
C11005-K1,C11005
C11006-K1,C11006
C11007-K1,C11007
C11008-K1,C11008
C11008-K2,C11008
C11009-K1,C11009
C11010-K1,C11010
C11011-K1,C11011
C11012-K1,C11012
C11013-K1,C11013
C11014-K1,C11014
C11015-K1,C11015
C11016-K1,C11016
C11017-K1,C11017
C11018-K1,C11018
C11019-K1,C11019
C11019-K2,C11019
C11020-K1,C11020
C11021-K1,C11021
C11022-K1,C11022
C11023-K1,C11023
C11024-K1,C11024
C11025-K1,C11025
C11026-K1,C11026
C11027-K1,C11027
C11028-K1,C11028
C11029-K1,C11029
C11030-K1,C11030
C11031-K1,C11031
C11031-K2,C11031
C11032-K1,C11032
C11032-K2,C11032
C11033-K1,C11033
C11034-K1,C11034
C11035-K1,C11035
C11036-K1,C11036
C11037-K1,C11037
C11038-K1,C11038
C11039-K1,C11039
C11039-K2,C11039
C11040-K1,C11040
C11041-K1,C11041
C11042-K1,C11042
C11043-K1,C11043
C11044-K1,C11044
C11045-K1,C11045
C11046-K1,C11046
C11047-K1,C11047
C11048-K1,C11048
C11049-K1,C11049
C11050-K1,C11050
C11051-K1,C11051
C11052-K1,C11052
C11053-K1,C11053
C11054-K1,C11054
C11055-K1,C11055
C11056-K1,C11056
C11057-K1,C11057
C11058-K1,C11058
C11059-K1,C11059
C11060-K1,C11060
C11061-K1,C11061
C11062-K1,C11062
C11063-K1,C11063
C11064-K1,C11064
C11065-K1,C11065
C11066-K1,C11066
C11067-K1,C11067
C11068-K1,C11068
C11069-K1,C11069
C11070-K1,C11070
C11071-K1,C11071
C11072-K1,C11072
C11073-K1,C11073
C11074-K1,C11074
C11075-K1,C11075
C11076-K1,C11076
C11077-K1,C11077
C11078-K1,C11078
C11079-K1,C11079
C11080-K1,C11080
C11081-K1,C11081
C11082-K1,C11082
C11083-K1,C11083
C11084-K1,C11084
C11085-K1,C11085
C11086-K1,C11086
C11087-K1,C11087
C11088-K1,C11088
C11089-K1,C11089
C11090-K1,C11090
C11091-K1,C11091
C11092-K1,C11092
C11092-K2,C11092
C11093-K1,C11093
C11094-K1,C11094
C11095-K1,C11095
C11096-K1,C11096
C11097-K1,C11097
C11098-K1,C11098
C11099-K1,C11099
C11100-K1,C11100
C11101-K1,C11101
C11102-K1,C11102
C11103-K1,C11103
C11104-K1,C11104
C11105-K1,C11105
C11106-K1,C11106
C11107-K1,C11107
C11108-K1,C11108
C11109-K1,C11109
C11110-K1,C11110
C11111-K1,C11111
C11112-K1,C11112
C11113-K1,C11113
C11114-K1,C11114
C11115-K1,C11115
C11116-K1,C11116
C11117-K1,C11117
C11118-K1,C11118
C11119-K1,C11119
C11120-K1,C11120
C11121-K1,C11121
C11122-K1,C11122
C11123-K1,C11123
C11124-K1,C11124
C11125-K1,C11125
C11126-K1,C11126
C11127-K1,C11127
C11128-K1,C11128
C11129-K1,C11129
C11130-K1,C11130
C11131-K1,C11131
C11132-K1,C11132
C11133-K1,C11133
C11134-K1,C11134
C11135-K1,C11135
C11136-K1,C11136
C11137-K1,C11137
C11138-K1,C11138
C11139-K1,C11139
C11140-K1,C11140
C11140-K2,C11140
C11141-K1,C11141
C11142-K1,C11142
C11143-K1,C11143
C11144-K1,C11144
C11145-K1,C11145
C11146-K1,C11146
C11147-K1,C11147
C11148-K1,C11148
C11149-K1,C11149
C11150-K1,C11150
C11151-K1,C11151
C11152-K1,C11152
C11153-K1,C11153
C11154-K1,C11154
C11155-K1,C11155
C11156-K1,C11156
C11157-K1,C11157
C11158-K1,C11158
C11159-K1,C11159
C11159-K2,C11159
C11160-K1,C11160
C11161-K1,C11161
C11162-K1,C11162
C11163-K1,C11163
C11164-K1,C11164
C11165-K1,C11165
C11166-K1,C11166
C11167-K1,C11167
C11168-K1,C11168
C11169-K1,C11169
C11170-K1,C11170
C11171-K1,C11171
C11172-K1,C11172
C11173-K1,C11173
C11174-K1,C11174
C11175-K1,C11175
C11176-K1,C11176
C11177-K1,C11177
C11178-K1,C11178
C11179-K1,C11179
C11180-K1,C11180
C11181-K1,C11181
C11182-K1,C11182
C11183-K1,C11183
C11184-K1,C11184
C11185-K1,C11185
C11186-K1,C11186
C11187-K1,C11187
C11188-K1,C11188
C11189-K1,C11189
C11190-K1,C11190
C11191-K1,C11191
C11192-K1,C11192
C11193-K1,C11193
C11194-K1,C11194
C11194-K2,C11194
C11195-K1,C11195
C11196-K1,C11196
C11197-K1,C11197
C11198-K1,C11198
C11199-K1,C11199
C11200-K1,C11200
C11201-K1,C11201
C11201-K2,C11201
C11202-K1,C11202
C11203-K1,C11203
C11204-K1,C11204
C11205-K1,C11205
C11206-K1,C11206
C11207-K1,C11207
C11208-K1,C11208
C11209-K1,C11209
C11210-K1,C11210
C11211-K1,C11211
C11212-K1,C11212
C11213-K1,C11213
C11214-K1,C11214
C11215-K1,C11215
C11216-K1,C11216
C11216-K2,C11216
C11217-K1,C11217
C11218-K1,C11218
C11219-K1,C11219
C11220-K1,C11220
C11221-K1,C11221
C11222-K1,C11222
C11223-K1,C11223
C11224-K1,C11224
C11225-K1,C11225
C11226-K1,C11226
C11227-K1,C11227
C11227-K2,C11227
C11228-K1,C11228
C11229-K1,C11229
C11230-K1,C11230
C11230-K2,C11230
C11231-K1,C11231
C11232-K1,C11232
C11233-K1,C11233
C11234-K1,C11234
C11235-K1,C11235
C11236-K1,C11236
C11237-K1,C11237
C11238-K1,C11238
C11239-K1,C11239
C11240-K1,C11240
C11241-K1,C11241
C11241-K2,C11241
C11242-K1,C11242
C11243-K1,C11243
C11244-K1,C11244
C11245-K1,C11245
C11246-K1,C11246
C11247-K1,C11247
C11248-K1,C11248
C11249-K1,C11249
C11250-K1,C11250
C11251-K1,C11251
C11252-K1,C11252
C11253-K1,C11253
C11254-K1,C11254
C11255-K1,C11255
C11256-K1,C11256
C11257-K1,C11257
C11258-K1,C11258
C11259-K1,C11259
C11260-K1,C11260
C11261-K1,C11261
C11262-K1,C11262
C11263-K1,C11263
C11264-K1,C11264
C11265-K1,C11265
C11266-K1,C11266
C11267-K1,C11267
C11268-K1,C11268
C11269-K1,C11269
C11270-K1,C11270
C11271-K1,C11271
C11272-K1,C11272
C11273-K1,C11273
C11274-K1,C11274
C11275-K1,C11275
C11276-K1,C11276
C11277-K1,C11277
C11278-K1,C11278
C11279-K1,C11279
C11280-K1,C11280
C11281-K1,C11281
C11282-K1,C11282
C11283-K1,C11283
C11284-K1,C11284
C11285-K1,C11285
C11286-K1,C11286
C11287-K1,C11287
C11288-K1,C11288
C11289-K1,C11289
C11290-K1,C11290
C11291-K1,C11291
C11292-K1,C11292
C11293-K1,C11293
C11294-K1,C11294
C11294-K2,C11294
C11295-K1,C11295
C11296-K1,C11296
C11297-K1,C11297
C11298-K1,C11298
C11299-K1,C11299
C11300-K1,C11300
C11301-K1,C11301
C11302-K1,C11302
C11303-K1,C11303
C11304-K1,C11304
C11305-K1,C11305
C11306-K1,C11306
C11307-K1,C11307
C11308-K1,C11308
C11309-K1,C11309
C11310-K1,C11310
C11311-K1,C11311
C11312-K1,C11312
C11313-K1,C11313
C11314-K1,C11314
C11315-K1,C11315
C11316-K1,C11316
C11317-K1,C11317
C11318-K1,C11318
C11319-K1,C11319
C11320-K1,C11320
C11321-K1,C11321
C11322-K1,C11322
C11323-K1,C11323
C11324-K1,C11324
C11325-K1,C11325
C11326-K1,C11326
C11327-K1,C11327
C11328-K1,C11328
C11329-K1,C11329
C11330-K1,C11330
C11331-K1,C11331
C11332-K1,C11332
C11333-K1,C11333
C11334-K1,C11334
C11335-K1,C11335
C11336-K1,C11336
C11337-K1,C11337
C11338-K1,C11338
C11339-K1,C11339
C11340-K1,C11340
C11341-K1,C11341
C11342-K1,C11342
C11343-K1,C11343
C11344-K1,C11344
C11345-K1,C11345
C11346-K1,C11346
C11347-K1,C11347
C11347-K2,C11347
C11348-K1,C11348
C11349-K1,C11349
C11350-K1,C11350
C11351-K1,C11351
C11352-K1,C11352
C11353-K1,C11353
C11354-K1,C11354
C11355-K1,C11355
C11356-K1,C11356
C11357-K1,C11357
C11358-K1,C11358
C11359-K1,C11359
C11360-K1,C11360
C11361-K1,C11361
C11362-K1,C11362
C11362-K2,C11362
C11363-K1,C11363
C11364-K1,C11364
C11365-K1,C11365
C11366-K1,C11366
C11367-K1,C11367
C11368-K1,C11368
C11369-K1,C11369
C11370-K1,C11370
C11371-K1,C11371
C11372-K1,C11372
C11373-K1,C11373
C11374-K1,C11374
C11375-K1,C11375
C11376-K1,C11376
C11377-K1,C11377
C11378-K1,C11378
C11379-K1,C11379
C11380-K1,C11380
C11381-K1,C11381
C11381-K2,C11381
C11382-K1,C11382
C11383-K1,C11383
C11384-K1,C11384
C11385-K1,C11385
C11386-K1,C11386
C11387-K1,C11387
C11388-K1,C11388
C11389-K1,C11389
C11390-K1,C11390
C11391-K1,C11391
C11392-K1,C11392
C11393-K1,C11393
C11394-K1,C11394
C11395-K1,C11395
C11396-K1,C11396
C11397-K1,C11397
C11398-K1,C11398
C11399-K1,C11399
C11400-K1,C11400
C11401-K1,C11401
C11402-K1,C11402
C11403-K1,C11403
C11404-K1,C11404
C11405-K1,C11405
C11406-K1,C11406
C11407-K1,C11407
C11407-K2,C11407
C11408-K1,C11408
C11409-K1,C11409
C11410-K1,C11410
C11411-K1,C11411
C11412-K1,C11412
C11412-K2,C11412
C11413-K1,C11413
C11414-K1,C11414
C11415-K1,C11415
C11416-K1,C11416
C11416-K2,C11416
C11417-K1,C11417
C11418-K1,C11418
C11419-K1,C11419
C11420-K1,C11420
C11421-K1,C11421
C11422-K1,C11422
C11423-K1,C11423
C11424-K1,C11424
C11425-K1,C11425
C11426-K1,C11426
C11427-K1,C11427
C11428-K1,C11428
C11429-K1,C11429
C11430-K1,C11430
C11431-K1,C11431
C11432-K1,C11432
C11433-K1,C11433
C11434-K1,C11434
C11435-K1,C11435
C11436-K1,C11436
C11436-K2,C11436
C11437-K1,C11437
C11438-K1,C11438
C11438-K2,C11438
C11439-K1,C11439
C11440-K1,C11440
C11441-K1,C11441
C11442-K1,C11442
C11443-K1,C11443
C11444-K1,C11444
C11445-K1,C11445
C11445-K2,C11445
C11446-K1,C11446
C11447-K1,C11447
C11448-K1,C11448
C11449-K1,C11449
C11450-K1,C11450
C11451-K1,C11451
C11452-K1,C11452
C11453-K1,C11453
C11454-K1,C11454
C11455-K1,C11455
C11456-K1,C11456
C11457-K1,C11457
C11458-K1,C11458
C11459-K1,C11459
C11459-K2,C11459
C11460-K1,C11460
C11461-K1,C11461
C11462-K1,C11462
C11463-K1,C11463
C11464-K1,C11464
C11464-K2,C11464
C11465-K1,C11465
C11466-K1,C11466
C11467-K1,C11467
C11468-K1,C11468
C11469-K1,C11469
C11470-K1,C11470
C11471-K1,C11471
C11472-K1,C11472
C11473-K1,C11473
C11474-K1,C11474
C11475-K1,C11475
C11476-K1,C11476
C11477-K1,C11477
C11478-K1,C11478
C11479-K1,C11479
C11480-K1,C11480
C11481-K1,C11481
C11482-K1,C11482
C11483-K1,C11483
C11484-K1,C11484
C11485-K1,C11485
C11485-K2,C11485
C11486-K1,C11486
C11487-K1,C11487
C11488-K1,C11488
C11489-K1,C11489
C11490-K1,C11490
C11491-K1,C11491
C11492-K1,C11492
C11493-K1,C11493
C11493-K2,C11493
C11494-K1,C11494
C11495-K1,C11495
C11496-K1,C11496
C11496-K2,C11496
C11497-K1,C11497
C11498-K1,C11498
C11499-K1,C11499
C11500-K1,C11500
C11501-K1,C11501
C11502-K1,C11502
C11503-K1,C11503
C11504-K1,C11504
C11504-K2,C11504
C11505-K1,C11505
C11506-K1,C11506
C11507-K1,C11507
C11508-K1,C11508
C11508-K2,C11508
C11509-K1,C11509
C11509-K2,C11509
C11510-K1,C11510
C11511-K1,C11511
C11512-K1,C11512
C11513-K1,C11513
C11514-K1,C11514
C11514-K2,C11514
C11514-K3,C11514
C11515-K1,C11515
C11515-K2,C11515
C11516-K1,C11516
C11517-K1,C11517
C11518-K1,C11518
C11519-K1,C11519
C11520-K1,C11520
C11521-K1,C11521
C11522-K1,C11522
C11522-K2,C11522
C11522-K3,C11522
C11523-K1,C11523
C11524-K1,C11524
C11525-K1,C11525
C11526-K1,C11526
C11527-K1,C11527
C11528-K1,C11528
C11529-K1,C11529
C11530-K1,C11530
C11531-K1,C11531
C11532-K1,C11532
C11533-K1,C11533
C11533-K2,C11533
C11534-K1,C11534
C11535-K1,C11535
C11536-K1,C11536
C11537-K1,C11537
C11538-K1,C11538
C11539-K1,C11539
C11539-K2,C11539
C11540-K1,C11540
C11541-K1,C11541
C11542-K1,C11542
C11543-K1,C11543
C11543-K2,C11543
C11544-K1,C11544
C11545-K1,C11545
C11546-K1,C11546
C11547-K1,C11547
C11548-K1,C11548
C11549-K1,C11549
C11550-K1,C11550
C11551-K1,C11551
C11552-K1,C11552
C11553-K1,C11553
C11554-K1,C11554
C11555-K1,C11555
C11556-K1,C11556
C11557-K1,C11557
C11558-K1,C11558
C11558-K2,C11558
C11559-K1,C11559
C11560-K1,C11560
C11561-K1,C11561
C11561-K2,C11561
C11562-K1,C11562
C11563-K1,C11563
C11564-K1,C11564
C11565-K1,C11565
C11566-K1,C11566
C11567-K1,C11567
C11568-K1,C11568
C11569-K1,C11569
C11570-K1,C11570
C11571-K1,C11571
C11572-K1,C11572
C11573-K1,C11573
C11574-K1,C11574
C11575-K1,C11575
C11576-K1,C11576
C11576-K2,C11576
C11577-K1,C11577
C11578-K1,C11578
C11579-K1,C11579
C11580-K1,C11580
C11581-K1,C11581
C11582-K1,C11582
C11583-K1,C11583
C11584-K1,C11584
C11585-K1,C11585
C11586-K1,C11586
C11587-K1,C11587
C11588-K1,C11588
C11589-K1,C11589
C11590-K1,C11590
C11591-K1,C11591
C11592-K1,C11592
C11593-K1,C11593
C11594-K1,C11594
C11595-K1,C11595
C11596-K1,C11596
C11596-K2,C11596
C11597-K1,C11597
C11597-K2,C11597
C11598-K1,C11598
C11599-K1,C11599
C11600-K1,C11600
C11601-K1,C11601
C11602-K1,C11602
C11603-K1,C11603
C11604-K1,C11604
C11605-K1,C11605
C11606-K1,C11606
C11607-K1,C11607
C11608-K1,C11608
C11609-K1,C11609
C11610-K1,C11610
C11611-K1,C11611
C11612-K1,C11612
C11612-K2,C11612
C11613-K1,C11613
C11614-K1,C11614
C11615-K1,C11615
C11616-K1,C11616
C11617-K1,C11617
C11618-K1,C11618
C11619-K1,C11619
C11620-K1,C11620
C11621-K1,C11621
C11622-K1,C11622
C11623-K1,C11623
C11624-K1,C11624
C11625-K1,C11625
C11625-K2,C11625
C11626-K1,C11626
C11627-K1,C11627
C11627-K2,C11627
C11628-K1,C11628
C11629-K1,C11629
C11630-K1,C11630
C11631-K1,C11631
C11632-K1,C11632
C11633-K1,C11633
C11633-K2,C11633
C11634-K1,C11634
C11635-K1,C11635
C11636-K1,C11636
C11637-K1,C11637
C11638-K1,C11638
C11639-K1,C11639
C11640-K1,C11640
C11641-K1,C11641
C11642-K1,C11642
C11643-K1,C11643
C11644-K1,C11644
C11645-K1,C11645
C11646-K1,C11646
C11647-K1,C11647
C11648-K1,C11648
C11649-K1,C11649
C11650-K1,C11650
C11651-K1,C11651
C11652-K1,C11652
C11653-K1,C11653
C11654-K1,C11654
C11655-K1,C11655
C11656-K1,C11656
C11657-K1,C11657
C11657-K2,C11657
C11658-K1,C11658
C11659-K1,C11659
C11660-K1,C11660
C11661-K1,C11661
C11662-K1,C11662
C11663-K1,C11663
C11664-K1,C11664
C11665-K1,C11665
C11666-K1,C11666
C11667-K1,C11667
C11668-K1,C11668
C11668-K2,C11668
C11669-K1,C11669
C11670-K1,C11670
C11671-K1,C11671
C11672-K1,C11672
C11673-K1,C11673
C11674-K1,C11674
C11675-K1,C11675
C11676-K1,C11676
C11677-K1,C11677
C11677-K2,C11677
C11678-K1,C11678
C11679-K1,C11679
C11680-K1,C11680
C11681-K1,C11681
C11682-K1,C11682
C11683-K1,C11683
C11684-K1,C11684
C11685-K1,C11685
C11686-K1,C11686
C11687-K1,C11687
C11687-K2,C11687
C11688-K1,C11688
C11689-K1,C11689
C11690-K1,C11690
C11691-K1,C11691
C11692-K1,C11692
C11693-K1,C11693
C11694-K1,C11694
C11695-K1,C11695
C11696-K1,C11696
C11697-K1,C11697
C11697-K2,C11697
C11698-K1,C11698
C11699-K1,C11699
C11700-K1,C11700
C11701-K1,C11701
C11702-K1,C11702
C11703-K1,C11703
C11704-K1,C11704
C11705-K1,C11705
C11706-K1,C11706
C11707-K1,C11707
C11708-K1,C11708
C11709-K1,C11709
C11709-K2,C11709
C11710-K1,C11710
C11711-K1,C11711
C11712-K1,C11712
C11713-K1,C11713
C11714-K1,C11714
C11715-K1,C11715
C11716-K1,C11716
C11717-K1,C11717
C11717-K2,C11717
C11718-K1,C11718
C11719-K1,C11719
C11720-K1,C11720
C11721-K1,C11721
C11722-K1,C11722
C11722-K2,C11722
C11723-K1,C11723
C11724-K1,C11724
C11725-K1,C11725
C11726-K1,C11726
C11727-K1,C11727
C11728-K1,C11728
C11729-K1,C11729
C11730-K1,C11730
C11731-K1,C11731
C11732-K1,C11732
C11733-K1,C11733
C11734-K1,C11734
C11735-K1,C11735
C11736-K1,C11736
C11737-K1,C11737
C11738-K1,C11738
C11739-K1,C11739
C11740-K1,C11740
C11740-K2,C11740
C11741-K1,C11741
C11742-K1,C11742
C11743-K1,C11743
C11743-K2,C11743
C11744-K1,C11744
C11745-K1,C11745
C11746-K1,C11746
C11747-K1,C11747
C11748-K1,C11748
C11749-K1,C11749
C11750-K1,C11750
C11751-K1,C11751
C11752-K1,C11752
C11753-K1,C11753
C11754-K1,C11754
C11755-K1,C11755
C11756-K1,C11756
C11757-K1,C11757
C11758-K1,C11758
C11759-K1,C11759
C11760-K1,C11760
C11761-K1,C11761
C11762-K1,C11762
C11763-K1,C11763
C11764-K1,C11764
C11765-K1,C11765
C11766-K1,C11766
C11767-K1,C11767
C11768-K1,C11768
C11769-K1,C11769
C11770-K1,C11770
C11771-K1,C11771
C11772-K1,C11772
C11773-K1,C11773
C11774-K1,C11774
C11775-K1,C11775
C11776-K1,C11776
C11777-K1,C11777
C11778-K1,C11778
C11779-K1,C11779
C11780-K1,C11780
C11781-K1,C11781
C11781-K2,C11781
C11782-K1,C11782
C11783-K1,C11783
C11783-K2,C11783
C11784-K1,C11784
C11785-K1,C11785
C11786-K1,C11786
C11787-K1,C11787
C11788-K1,C11788
C11789-K1,C11789
C11790-K1,C11790
C11791-K1,C11791
C11792-K1,C11792
C11793-K1,C11793
C11794-K1,C11794
C11795-K1,C11795
C11796-K1,C11796
C11797-K1,C11797
C11798-K1,C11798
C11799-K1,C11799
C11799-K2,C11799
C11800-K1,C11800
C11801-K1,C11801
C11802-K1,C11802
C11803-K1,C11803
C11804-K1,C11804
C11805-K1,C11805
C11806-K1,C11806
C11807-K1,C11807
C11808-K1,C11808
C11809-K1,C11809
C11810-K1,C11810
C11811-K1,C11811
C11812-K1,C11812
C11813-K1,C11813
