TransactionID,device_id
3515587,D009015
3515589,D007325
3515600,D009015
3515616,D008907
3515617,D008907
3515620,D007363
3515641,D002958
3515643,D008188
3515667,D009004
3515672,D003268
3515694,D007325
3515713,D007305
3515720,D003436
3515777,D005785
3515779,D002897
3515789,D008469
3515797,D000024
3515819,D008977
3515828,D007371
3515829,D009135
3515846,D009286
3515848,D006091
3515850,D003218
3515859,D003926
3515870,D003926
3515872,D003218
3515873,D007891
3515878,D003926
3515893,D000024
3515894,D007891
3515900,D000024
3515907,D000422
3515909,D008148
3515910,D000052
3515913,D009012
3515915,D000001
3515919,D003618
3515924,D008716
3515929,D007891
3515931,D007354
3515935,D007049
3515940,D007321
3515949,D003560
3515953,D008148
3515964,D008148
3515965,D007881
3515968,D003926
3515969,D003926
3515970,D000001
3515971,D000052
3515973,D000001
3515979,D003926
3515980,D007049
3515983,D003926
3515987,D007063
3515992,D001054
3515994,D007063
3515996,D007712
3515998,D006873
3515999,D007356
3516000,D000049
3516002,D007049
3516019,D007356
3516020,D005285
3516025,D007363
3516026,D002936
3516037,D000052
3516043,D005096
3516044,D009014
3516045,D003876
3516053,D000020
3516061,D002937
3516063,D000052
3516065,D002409
3516070,D001841
3516071,D000648
3516072,D009655
3516085,D007587
3516098,D000022
3516102,D004568
3516115,D007325
3516124,D008156
3516131,D007475
3516135,D000001
3516137,D009012
3516139,D003255
3516143,D009017
3516152,D003272
3516154,D005337
3516156,D000001
3516162,D003011
3516176,D007481
3516187,D007883
3516192,D007047
3516198,D000049
3516207,D003926
3516209,D000024
3516215,D007049
3516223,D003926
3516225,D006859
3516228,D006890
3516238,D009012
3516242,D007047
3516243,D007049
3516250,D000049
3516273,D004686
3516275,D003926
3516277,D007861
3516278,D007272
3516282,D000022
3516283,D007881
3516284,D007049
3516295,D000001
3516303,D003707
3516306,D006859
3516307,D000052
3516310,D007360
3516318,D006329
3516319,D007360
3516324,D007047
3516329,D009012
3516330,D004686
3516336,D007053
3516338,D007881
3516342,D008716
3516348,D009628
3516358,D003372
3516360,D002709
3516390,D005640
3516401,D007046
3516410,D007047
3516416,D007336
3516424,D005957
3516442,D006859
3516454,D001691
3516455,D003591
3516457,D007049
3516458,D007049
3516476,D003978
3516480,D000052
3516482,D007049
3516488,D003621
3516490,D003621
3516494,D003621
3516496,D006063
3516502,D007320
3516504,D007954
3516540,D006120
3516556,D007356
3516559,D005276
3516573,D006838
3516574,D003615
3516576,D000241
3516597,D009015
3516600,D007478
3516603,D007047
3516604,D007046
3516613,D007356
3516615,D005276
3516629,D009006
3516639,D009662
3516658,D007046
3516663,D007325
3516683,D007049
3516690,D000001
3516691,D007315
3516695,D006801
3516703,D007356
3516704,D006801
3516711,D007063
3516725,D007049
3516727,D007046
3516740,D007049
3516745,D007363
3516747,D007363
3516755,D007046
3516759,D006952
3516764,D000052
3516774,D007047
3516782,D007500
3516788,D006089
3516813,D003782
3516822,D007466
3516825,D007049
3516838,D008714
3516846,D007325
3516855,D007049
3516867,D009015
3516869,D003250
3516874,D000001
3516889,D007047
3516898,D003618
3516914,D006895
3516928,D000135
3516930,D007199
3516935,D007363
3516937,D003250
3516939,D005310
3516940,D005664
3516942,D007054
3516946,D007363
3516950,D007881
3516954,D000020
3516955,D004530
3516956,D003889
3516959,D003604
3516960,D000851
3516973,D000851
3516975,D000851
3516985,D009656
3516986,D007891
3516993,D007049
3517003,D000251
3517016,D000001
3517026,D000001
3517032,D009015
3517033,D000851
3517039,D008152
3517054,D009656
3517061,D005089
3517062,D009004
3517065,D000001
3517069,D007249
3517077,D008975
3517081,D009014
3517082,D007049
3517085,D007363
3517086,D009004
3517091,D000024
3517093,D007054
3517094,D003210
3517100,D007049
3517109,D005220
3517111,D003900
3517114,D007063
3517120,D007315
3517121,D007363
3517124,D003618
3517127,D007363
3517130,D007054
3517133,D005300
3517135,D007343
3517136,D007363
3517137,D005302
3517144,D007325
3517145,D007363
3517146,D003869
3517148,D004445
3517151,D000024
3517156,D007363
3517167,D007363
3517176,D007363
3517179,D000109
3517183,D000024
3517184,D000024
3517187,D000024
3517188,D007853
3517189,D007363
3517191,D001544
3517196,D001544
3517197,D007363
3517198,D000336
3517202,D007363
3517207,D000024
3517210,D007063
3517217,D000024
3517218,D007276
3517219,D000022
3517227,D007327
3517229,D000024
3517232,D000024
3517235,D009012
3517236,D008939
3517246,D005999
3517255,D001544
3517257,D006795
3517262,D001544
3517268,D000024
3517274,D001544
3517279,D000024
3517289,D009012
3517293,D007287
3517300,D008959
3517308,D005999
3517319,D009012
3517337,D003926
3517345,D000024
3517346,D007063
3517348,D003926
3517352,D009004
3517354,D003589
3517359,D006795
3517362,D003926
3517367,D004976
3517391,D003919
3517392,D007315
3517393,D007063
3517395,D000024
3517399,D007315
3517409,D003617
3517413,D000001
3517415,D002708
3517422,D002964
3517433,D003926
3517435,D003706
3517436,D003919
3517437,D003926
3517440,D003919
3517445,D007049
3517446,D003926
3517448,D007049
3517450,D000001
3517461,D004021
3517464,D006091
3517482,D000251
3517483,D007049
3517488,D000025
3517494,D007049
3517497,D007589
3517500,D007047
3517504,D003919
3517506,D007049
3517509,D007046
3517514,D000022
3517518,D003919
3517527,D007049
3517531,D007049
3517535,D007049
3517538,D006451
3517539,D005857
3517540,D009013
3517543,D007054
3517557,D008914
3517558,D007046
3517560,D006826
3517567,D001693
3517570,D007589
3517572,D007047
3517578,D007049
3517579,D000052
3517581,D007186
3517588,D000099
3517591,D007049
3517598,D000049
3517599,D007049
3517602,D007049
3517605,D007049
3517608,D007049
3517632,D007049
3517644,D000052
3517645,D000049
3517652,D002454
3517658,D003069
3517675,D000849
3517684,D000024
3517685,D007049
3517687,D003342
3517691,D007063
3517704,D007049
3517712,D007481
3517717,D002454
3517718,D006801
3517720,D008687
3517725,D004868
3517729,D000024
3517733,D002674
3517738,D007049
3517739,D000004
3517746,D000052
3517748,D007589
3517749,D000022
3517754,D005601
3517756,D006091
3517757,D007047
3517758,D000024
3517759,D000001
3517765,D005890
3517771,D005890
3517774,D003707
3517787,D003773
3517793,D002898
3517796,D003571
3517807,D009643
3517820,D008687
3517824,D008687
3517828,D009049
3517831,D002426
3517832,D000109
3517836,D000021
3517848,D009049
3517852,D000049
3517860,D007049
3517870,D000052
3517873,D007047
3517874,D000024
3517878,D000049
3517882,D004606
3517885,D009015
3517887,D007054
3517890,D003543
3517892,D003869
3517895,D007047
3517901,D003980
3517907,D000052
3517908,D009088
3517913,D008977
3517916,D007287
3517922,D007049
3517924,D005665
3517932,D009007
3517945,D008733
3517952,D000020
3517961,D005143
3517962,D007958
3517971,D005862
3517973,D007047
3517975,D001198
3517985,D007049
3517993,D005310
3517995,D000052
3518009,D009062
3518015,D000850
3518016,D000063
3518019,D003210
3518026,D005955
3518040,D000052
3518042,D007049
3518048,D007008
3518050,D003975
3518061,D008974
3518067,D007315
3518068,D003855
3518069,D007315
3518074,D005021
3518076,D000052
3518077,D000052
3518082,D009014
3518087,D009014
3518090,D006722
3518091,D003595
3518093,D005955
3518098,D009071
3518100,D002038
3518107,D000049
3518109,D001546
3518112,D009014
3518113,D000019
3518115,D007049
3518119,D002136
3518120,D005000
3518121,D009014
3518122,D009014
3518126,D007049
3518129,D007063
3518133,D000403
3518149,D007287
3518157,D000052
3518159,D000049
3518165,D000052
3518168,D000931
3518169,D000019
3518174,D000049
3518175,D005007
3518176,D009012
3518178,D006228
3518180,D000513
3518181,D007049
3518182,D000233
3518184,D007276
3518187,D006228
3518188,D005053
3518190,D000052
3518193,D007063
3518194,D007276
3518196,D000237
3518198,D001549
3518201,D007049
3518210,D007276
3518213,D000052
3518217,D009015
3518219,D000648
3518228,D000052
3518233,D000513
3518238,D000348
3518244,D007481
3518246,D009024
3518247,D006826
3518255,D003869
3518256,D000064
3518260,D005053
3518261,D000444
3518265,D007838
3518275,D005806
3518276,D000648
3518278,D009017
3518283,D003876
3518286,D003264
3518287,D003462
3518288,D000513
3518298,D008710
3518301,D000648
3518305,D007049
3518308,D000052
3518309,D005666
3518311,D000049
3518318,D003975
3518320,D003825
3518322,D000052
3518324,D005863
3518325,D005278
3518326,D008691
3518330,D007047
3518332,D008710
3518333,D008710
3518336,D005863
3518339,D000052
3518341,D005809
3518343,D000052
3518344,D000052
3518348,D007360
3518350,D003431
3518351,D000052
3518353,D003431
3518354,D000052
3518355,D004584
3518356,D007049
3518361,D009015
3518362,D009015
3518364,D007049
3518366,D007049
3518367,D008688
3518368,D000049
3518371,D004584
3518372,D007047
3518373,D004722
3518376,D003431
3518377,D000001
3518380,D004722
3518381,D000843
3518383,D003431
3518384,D000049
3518392,D007054
3518393,D002887
3518394,D005238
3518397,D005238
3518406,D008289
3518407,D000022
3518415,D000020
3518416,D000051
3518417,D001981
3518426,D007063
3518428,D001981
3518431,D001981
3518434,D001981
3518438,D003584
3518440,D003605
3518442,D003605
3518449,D007047
3518458,D001116
3518473,D000001
3518493,D000137
3518494,D004597
3518497,D004597
3518510,D007356
3518518,D008810
3518522,D008185
3518531,D008469
3518535,D006470
3518538,D002723
3518540,D009150
3518541,D007891
3518542,D008939
3518547,D009150
3518549,D009150
3518550,D000024
3518556,D000024
3518569,D009005
3518576,D006885
3518581,D007960
3518587,D007310
3518592,D000001
3518596,D000120
3518606,D000001
3518612,D008749
3518615,D000052
3518632,D007325
3518635,D007868
3518646,D006754
3518660,D003658
3518666,D000052
3518668,D007468
3518671,D007468
3518672,D002909
3518677,D003554
3518678,D000020
3518695,D009015
3518704,D007315
3518713,D005318
3518723,D007868
3518725,D007370
3518729,D004297
3518732,D005913
3518738,D000426
3518741,D006752
3518743,D005666
3518754,D000581
3518768,D005746
3518778,D000052
3518782,D007859
3518799,D007363
3518809,D000001
3518839,D001921
3518849,D006859
3518856,D008975
3518866,D001921
3518873,D006883
3518874,D007868
3518877,D007868
3518881,D005746
3518883,D007475
3518889,D000112
3518890,D006826
3518894,D000561
3518904,D006165
3518905,D000052
3518909,D000024
3518932,D000001
3518934,D005247
3518936,D007363
3518948,D000001
3518952,D000024
3518956,D006804
3518964,D004153
3518966,D000001
3518969,D007047
3518977,D007047
3518978,D007315
3518979,D007315
3518980,D000052
3518986,D000052
3518996,D007310
3519000,D002954
3519002,D007892
3519011,D002951
3519016,D007049
3519026,D003720
3519039,D007308
3519041,D002149
3519046,D009015
3519058,D000052
3519059,D007354
3519077,D009013
3519084,D009007
3519100,D008947
3519108,D007481
3519111,D000001
3519113,D001244
3519115,D007325
3519121,D008153
3519123,D006329
3519124,D003252
3519126,D006768
3519133,D008155
3519148,D000064
3519154,D007049
3519166,D005811
3519185,D007049
3519191,D007476
3519193,D003918
3519200,D003277
3519218,D001565
3519231,D003596
3519233,D007325
3519234,D009314
3519235,D007363
3519242,D008139
3519244,D008323
3519257,D001478
3519264,D007063
3519268,D000850
3519272,D000001
3519277,D003596
3519295,D003596
3519299,D007865
3519315,D007315
3519318,D007047
3519341,D007325
3519351,D009007
3519352,D004661
3519363,D009007
3519364,D000052
3519368,D009150
3519392,D002888
3519405,D006793
3519415,D009007
3519418,D004661
3519427,D005746
3519429,D008156
3519432,D007415
3519444,D009015
3519449,D000052
3519458,D009150
3519459,D007054
3519466,D008583
3519468,D006748
3519471,D009012
3519472,D007049
3519483,D007063
3519487,D002476
3519491,D007366
3519500,D008937
3519502,D007868
3519507,D002709
3519516,D005568
3519520,D007047
3519529,D007868
3519540,D007049
3519545,D000052
3519552,D007868
3519569,D007868
3519573,D000066
3519587,D000018
3519590,D005119
3519595,D003520
3519604,D002407
3519605,D002613
3519613,D007047
3519614,D006771
3519617,D000001
3519634,D006792
3519654,D002143
3519658,D000052
3519660,D008945
3519666,D007356
3519677,D007325
3519678,D007588
3519682,D002543
3519700,D002038
3519714,D000066
3519724,D000001
3519729,D008219
3519741,D000054
3519743,D000052
3519747,D007364
3519757,D005867
3519759,D007831
3519761,D000001
3519763,D006358
3519764,D006859
3519777,D001914
3519782,D007868
3519813,D000052
3519821,D000020
3519823,D008901
3519848,D007049
3519850,D009182
3519851,D007049
3519853,D007325
3519856,D007482
3519858,D003508
3519878,D007049
3519892,D007049
3519894,D009017
3519898,D000052
3519901,D007049
3519902,D007325
3519909,D000001
3519912,D000024
3519913,D005892
3519919,D000024
3519921,D004439
3519931,D007868
3519940,D007868
3519946,D003876
3519950,D007047
3519951,D000019
3519962,D007049
3519963,D007357
3519964,D007049
3519969,D006188
3519970,D000024
3519979,D007462
3519988,D000052
3519991,D008454
3519993,D009012
3519997,D000237
3519999,D007868
3520003,D003507
3520015,D000022
3520019,D007049
3520030,D009012
3520031,D007914
3520045,D007047
3520049,D007363
3520052,D007956
3520060,D005132
3520062,D009133
3520063,D006859
3520064,D000022
3520065,D002011
3520069,D007481
3520073,D000049
3520079,D000001
3520083,D000696
3520086,D003342
3520087,D003048
3520088,D006849
3520092,D005860
3520093,D007889
3520096,D007324
3520104,D003858
3520108,D000052
3520136,D000022
3520143,D007054
3520149,D000066
3520150,D007315
3520155,D000001
3520164,D002679
3520165,D008652
3520171,D004868
3520180,D006818
3520183,D000024
3520184,D007315
3520186,D000066
3520193,D002930
3520197,D000024
3520199,D000066
3520200,D006747
3520209,D007868
3520213,D006779
3520224,D003257
3520226,D001560
3520227,D007047
3520231,D006121
3520232,D003572
3520233,D007859
3520237,D003442
3520238,D000078
3520240,D000001
3520244,D006090
3520248,D007049
3520257,D007315
3520269,D009004
3520280,D006793
3520282,D002963
3520297,D007047
3520316,D000128
3520328,D000851
3520342,D000851
3520346,D007047
3520356,D007047
3520366,D009015
3520372,D007589
3520373,D007047
3520376,D008652
3520384,D000851
3520386,D008454
3520414,D007527
3520420,D000049
3520422,D003918
3520432,D000049
3520446,D000109
3520452,D008969
3520460,D007047
3520462,D007047
3520466,D008674
3520471,D000049
3520474,D000024
3520475,D008969
3520496,D000109
3520502,D006859
3520508,D002687
3520513,D007831
3520518,D007049
3520528,D007047
3520529,D005563
3520530,D002954
3520532,D007325
3520537,D003572
3520541,D000024
3520548,D009610
3520558,D000066
3520568,D001808
3520576,D000222
3520578,D009006
3520583,D000024
3520585,D003226
3520587,D000049
3520590,D002720
3520592,D006075
3520593,D006075
3520599,D000024
3520607,D004758
3520608,D007049
3520609,D000052
3520619,D004675
3520623,D000024
3520627,D007325
3520628,D008967
3520630,D009014
3520634,D000024
3520635,D000063
3520659,D007047
3520662,D007047
3520664,D000025
3520667,D009150
3520682,D000001
3520683,D007047
3520684,D007589
3520685,D000025
3520690,D000054
3520695,D000052
3520701,D000049
3520707,D002720
3520708,D005261
3520710,D000054
3520711,D009004
3520717,D003571
3520720,D007049
3520721,D000024
3520728,D003609
3520735,D009004
3520736,D000022
3520748,D000024
3520752,D000025
3520758,D000063
3520760,D006747
3520764,D009004
3520772,D000025
3520777,D003603
3520783,D000066
3520790,D007042
3520796,D006811
3520802,D007047
3520804,D000024
3520806,D000001
3520821,D007959
3520826,D000022
3520829,D003521
3520842,D000049
3520858,D000066
3520862,D008688
3520870,D000025
3520871,D004353
3520887,D001494
3520890,D009004
3520894,D005063
3520896,D000119
3520897,D001647
3520898,D009006
3520900,D009644
3520903,D003236
3520904,D007325
3520905,D000119
3520913,D009045
3520916,D009004
3520919,D002614
3520921,D000024
3520925,D000022
3520927,D005862
3520930,D007887
3520931,D007287
3520941,D007047
3520942,D000022
3520948,D000022
3520962,D005862
3520964,D007865
3520966,D003614
3520970,D006859
3520971,D007049
3520976,D007049
3520981,D007363
3520984,D007363
3520991,D000049
3520994,D000052
3521004,D009610
3521007,D009610
3521012,D009007
3521013,D005772
3521014,D004737
3521022,D004737
3521023,D000237
3521024,D007363
3521025,D007049
3521029,D004737
3521031,D005772
3521040,D007049
3521047,D006057
3521048,D005131
3521056,D000022
3521064,D000049
3521067,D000022
3521070,D008975
3521073,D000024
3521083,D007049
3521089,D007047
3521090,D006914
3521092,D005134
3521096,D006914
3521102,D000049
3521103,D009007
3521105,D000024
3521106,D002800
3521107,D007049
3521110,D009007
3521111,D000024
3521125,D006914
3521127,D006298
3521140,D007047
3521144,D009007
3521153,D000001
3521159,D007049
3521165,D003825
3521169,D003825
3521187,D003825
3521190,D006914
3521195,D005302
3521198,D003825
3521199,D007049
3521202,D003825
3521203,D005193
3521214,D007363
3521218,D000065
3521219,D007049
3521225,D007363
3521228,D003520
3521229,D007049
3521234,D000024
3521237,D007049
3521238,D007049
3521241,D009007
3521242,D009006
3521243,D000020
3521245,D003825
3521251,D000049
3521253,D000065
3521273,D000052
3521274,D007315
3521275,D005095
3521276,D003897
3521279,D001041
3521292,D006779
3521293,D000049
3521298,D007991
3521299,D007049
3521300,D007049
3521305,D000049
3521307,D000001
3521312,D001914
3521313,D007047
3521314,D000051
3521319,D007049
3521320,D000001
3521321,D000513
3521323,D000348
3521324,D000514
3521326,D009009
3521327,D007049
3521336,D002038
3521339,D000348
3521340,D007049
3521342,D005785
3521343,D007047
3521344,D007047
3521346,D007047
3521347,D007047
3521350,D007047
3521355,D004881
3521356,D006090
3521357,D002067
3521358,D006859
3521361,D003581
3521363,D003342
3521365,D007363
3521366,D003571
3521383,D000052
3521385,D007047
3521386,D007356
3521391,D000024
3521392,D000052
3521393,D005231
3521396,D000052
3521398,D000049
3521400,D000052
3521404,D001851
3521407,D000052
3521408,D000049
3521412,D000052
3521415,D001402
3521421,D000052
3521428,D007049
3521435,D000052
3521447,D003918
3521449,D000052
3521450,D004295
3521451,D000022
3521452,D009150
3521454,D007047
3521455,D000022
3521456,D000049
3521458,D007047
3521467,D007287
3521468,D007047
3521472,D005783
3521474,D005783
3521475,D007363
3521479,D007363
3521480,D007047
3521483,D007363
3521487,D007321
3521488,D000873
3521490,D007363
3521491,D000873
3521493,D007363
3521498,D005955
3521499,D005131
3521501,D005955
3521502,D005955
3521506,D007040
3521518,D003884
3521528,D009007
3521533,D003571
3521535,D003571
3521537,D003571
3521540,D005404
3521544,D007054
3521549,D005865
3521555,D009009
3521576,D003822
3521579,D000024
3521583,D007475
3521584,D007063
3521589,D009005
3521590,D000024
3521598,D006826
3521609,D000241
3521616,D006768
3521618,D007585
3521632,D007315
3521636,D003256
3521644,D007532
3521657,D007481
3521660,D006872
3521661,D007047
3521663,D006837
3521664,D000137
3521668,D007468
3521676,D000001
3521679,D007325
3521692,D009004
3521694,D000020
3521703,D000052
3521708,D007315
3521723,D000024
3521725,D003889
3521728,D009612
3521741,D007363
3521745,D007363
3521746,D000137
3521750,D007283
3521751,D007047
3521752,D007478
3521756,D008969
3521760,D003604
3521763,D009004
3521766,D003907
3521780,D008970
3521789,D007363
3521791,D000052
3521792,D001133
3521794,D007325
3521810,D003579
3521815,D007325
3521830,D007868
3521834,D001305
3521836,D003609
3521841,D007872
3521849,D003235
3521852,D005891
3521876,D003593
3521877,D007872
3521880,D001852
3521882,D006859
3521888,D000001
3521893,D008393
3521894,D008707
3521908,D006777
3521913,D000020
3521915,D007325
3521928,D003571
3521945,D007047
3521949,D007047
3521958,D000049
3521963,D007049
3521971,D007047
3521977,D006873
3521981,D001981
3521987,D007047
3521991,D000049
3521992,D007857
3521994,D003242
3522027,D009006
3522028,D006747
3522033,D006849
3522034,D007047
3522044,D006690
3522048,D006873
3522052,D000004
3522059,D007049
3522074,D007356
3522078,D003536
3522089,D009006
3522100,D000024
3522102,D007325
3522125,D002598
3522128,D001475
3522129,D009150
3522136,D003536
3522137,D000024
3522138,D001933
3522139,D000052
3522150,D008928
3522159,D004050
3522161,D003554
3522171,D007041
3522173,D000052
3522181,D006747
3522183,D000049
3522190,D005849
3522198,D006434
3522199,D000049
3522202,D000049
3522215,D007315
3522217,D008410
3522220,D004551
3522222,D000020
3522227,D002943
3522241,D002147
3522245,D007881
3522247,D008410
3522248,D007047
3522250,D007481
3522258,D007047
3522261,D007336
3522262,D000024
3522267,D000001
3522281,D007336
3522291,D007865
3522314,D002258
3522316,D007868
3522317,D009006
3522319,D009150
3522320,D007047
3522321,D002887
3522324,D003367
3522333,D007961
3522335,D004606
3522336,D000049
3522344,D007047
3522353,D002509
3522370,D005331
3522372,D007345
3522374,D000024
3522381,D005620
3522382,D000022
3522384,D000001
3522387,D007864
3522391,D000064
3522407,D007859
3522409,D007890
3522410,D006826
3522412,D008582
3522431,D002954
3522434,D007325
3522435,D009150
3522439,D008975
3522442,D007053
3522455,D000049
3522461,D006761
3522473,D009011
3522477,D006842
3522481,D008410
3522488,D005063
3522495,D004367
3522498,D000049
3522512,D001980
3522516,D009610
3522518,D004198
3522523,D003859
3522528,D003221
3522535,D003980
3522537,D006557
3522544,D005106
3522547,D009012
3522549,D009048
3522553,D000001
3522559,D007310
3522563,D009017
3522571,D005973
3522579,D006557
3522584,D007049
3522587,D003811
3522592,D003720
3522593,D005318
3522596,D004198
3522597,D007072
3522600,D005492
3522608,D005973
3522614,D009006
3522620,D003620
3522625,D005955
3522627,D007047
3522629,D007849
3522630,D000022
3522631,D006557
3522636,D009610
3522637,D006801
3522639,D006546
3522649,D007047
3522656,D007063
3522658,D003507
3522666,D007818
3522674,D007047
3522690,D001080
3522695,D006824
3522696,D007047
3522705,D005096
3522706,D007849
3522711,D005563
3522715,D009610
3522719,D006081
3522720,D008838
3522723,D009150
3522727,D007063
3522733,D003997
3522738,D007063
3522751,D003582
3522758,D007047
3522769,D008472
3522775,D007047
3522777,D007885
3522784,D007325
3522793,D000021
3522796,D000001
3522797,D000052
3522801,D009029
3522815,D006762
3522828,D000052
3522884,D007481
3522885,D007047
3522887,D007868
3522896,D009017
3522904,D005228
3522906,D009612
3522911,D001209
3522917,D006837
3522921,D009012
3522922,D006801
3522931,D008707
3522936,D000024
3522937,D007926
3522940,D000022
3522945,D009150
3522946,D007486
3522948,D005955
3522953,D007356
3522958,D005303
3522963,D004723
3522969,D001209
3522971,D002123
3522982,D003908
3522987,D000024
3522993,D006762
3522998,D007891
3522999,D003507
3523002,D007325
3523006,D006860
3523010,D007054
3523014,D007047
3523015,D000001
3523018,D000001
3523021,D005096
3523028,D007325
3523031,D006860
3523037,D009012
3523041,D000018
3523043,D003507
3523045,D006748
3523051,D003856
3523056,D000124
3523058,D007047
3523078,D007315
3523083,D008908
3523084,D003507
3523086,D007488
3523088,D006188
3523092,D006748
3523101,D000052
3523106,D007047
3523115,D003514
3523118,D000064
3523122,D000052
3523145,D005647
3523157,D008939
3523162,D007779
3523167,D003212
3523168,D007325
3523186,D009009
3523199,D009063
3523205,D007047
3523213,D009013
3523216,D009014
3523217,D008939
3523218,D007054
3523220,D004597
3523222,D007047
3523225,D009014
3523228,D007325
3523233,D008967
3523239,D000052
3523242,D007865
3523244,D008262
3523253,D006826
3523275,D006859
3523283,D006747
3523285,D000049
3523287,D007047
3523297,D003722
3523299,D007047
3523303,D004319
3523308,D008967
3523322,D004868
3523340,D003609
3523347,D000049
3523349,D009007
3523354,D005310
3523355,D006186
3523359,D000001
3523364,D007585
3523369,D008967
3523375,D005310
3523379,D009185
3523383,D005310
3523385,D007831
3523408,D003592
3523411,D007063
3523414,D005310
3523419,D000049
3523426,D007831
3523446,D005857
3523454,D005875
3523461,D007063
3523470,D007047
3523471,D007047
3523475,D000001
3523484,D003918
3523491,D007047
3523492,D003882
3523497,D001305
3523498,D000052
3523500,D000049
3523501,D007047
3523522,D007598
3523545,D009612
3523546,D003604
3523548,D002248
3523561,D000022
3523564,D009007
3523566,D001041
3523571,D003513
3523574,D000237
3523579,D007049
3523583,D005937
3523585,D007049
3523589,D007047
3523601,D007325
3523606,D001041
3523612,D006439
3523616,D001041
3523623,D006139
3523629,D006859
3523633,D006748
3523636,D008937
3523641,D009015
3523649,D009009
3523654,D007356
3523655,D007956
3523665,D000049
3523673,D008040
3523678,D007885
3523697,D000853
3523700,D000064
3523701,D000024
3523702,D007436
3523704,D007047
3523705,D007047
3523708,D008146
3523710,D003615
3523711,D007516
3523718,D007047
3523728,D002613
3523729,D007047
3523730,D000001
3523733,D004257
3523737,D000024
3523738,D009003
3523742,D000049
3523751,D007047
3523764,D007049
3523765,D000024
3523767,D007047
3523774,D007047
3523776,D007047
3523778,D000052
3523783,D007047
3523797,D007891
3523802,D003711
3523807,D000049
3523809,D005096
3523811,D000052
3523820,D007047
3523826,D007315
3523827,D000049
3523834,D007047
3523839,D007049
3523846,D007049
3523854,D009045
3523856,D007047
3523860,D007315
3523863,D007047
3523868,D009004
3523869,D007049
3523870,D008863
3523876,D007047
3523881,D003919
3523883,D000022
3523884,D009612
3523888,D003919
3523890,D000112
3523891,D005666
3523892,D009004
3523898,D002772
3523906,D001636
3523911,D001162
3523915,D006245
3523919,D009004
3523923,D001636
3523931,D007047
3523933,D003919
3523941,D006678
3523946,D007047
3523954,D009612
3523961,D002688
3523962,D007047
3523963,D000001
3523965,D003442
3523982,D002614
3523983,D000024
3523989,D007047
3523994,D000049
3523998,D009010
3523999,D000648
3524005,D000049
3524006,D007047
3524007,D000050
3524011,D007047
3524015,D006643
3524031,D008892
3524033,D000049
3524039,D005303
3524042,D000052
3524044,D007049
3524049,D005231
3524054,D007315
3524055,D007831
3524056,D003605
3524057,D005237
3524064,D003436
3524067,D003605
3524073,D007047
3524077,D000049
3524088,D000022
3524090,D002896
3524098,D000008
3524100,D000049
3524105,D003951
3524106,D005301
3524109,D008967
3524110,D000064
3524111,D009006
3524116,D000064
3524117,D009006
3524120,D009004
3524123,D002711
3524125,D002711
3524126,D009006
3524132,D009006
3524133,D009006
3524135,D000315
3524144,D005933
3524147,D009006
3524154,D008707
3524164,D008975
3524174,D007315
3524178,D009015
3524181,D007363
3524184,D003619
3524185,D009150
3524186,D007315
3524191,D007047
3524197,D007049
3524198,D005217
3524200,D000706
3524201,D000022
3524205,D009004
3524209,D007049
3524213,D005231
3524214,D009007
3524222,D004607
3524223,D003868
3524224,D000001
3524230,D007481
3524231,D009695
3524232,D000135
3524234,D004418
3524238,D000049
3524241,D007468
3524245,D007478
3524247,D005873
3524252,D003568
3524253,D000001
3524254,D000052
3524256,D000001
3524260,D000001
3524261,D009004
3524262,D000001
3524264,D000051
3524269,D000001
3524270,D007046
3524280,D000001
3524284,D000001
3524286,D000001
3524290,D005498
3524293,D005498
3524294,D005857
3524295,D000049
3524298,D005498
3524307,D004416
3524308,D004416
3524313,D000049
3524314,D007047
3524318,D000049
3524321,D000049
3524322,D007047
3524323,D007047
3524324,D003875
3524326,D007047
3524331,D008832
3524347,D003571
3524355,D005665
3524362,D005665
3524365,D005665
3524367,D005665
3524368,D005665
3524369,D000001
3524371,D005665
3524400,D006561
3524413,D000049
3524414,D009005
3524421,D002934
3524428,D005220
3524430,D003342
3524434,D009009
3524443,D009014
3524446,D007742
3524454,D007325
3524458,D005809
3524460,D003576
3524461,D007325
3524462,D009003
3524465,D008706
3524467,D007325
3524468,D007325
3524469,D009003
3524473,D000001
3524474,D000001
3524479,D007325
3524482,D005809
3524490,D007325
3524498,D003276
3524501,D007325
3524515,D009610
3524517,D003436
3524523,D007047
3524545,D007325
3524562,D006509
3524563,D003602
3524570,D007325
3524576,D009150
3524584,D000001
3524594,D007468
3524599,D009006
3524607,D009006
3524624,D003524
3524628,D007047
3524639,D005284
3524641,D005665
3524657,D000004
3524659,D007859
3524660,D007479
3524668,D007054
3524669,D000022
3524671,D000049
3524680,D005425
3524697,D009669
3524704,D003964
3524706,D000049
3524719,D007047
3524721,D007276
3524724,D003438
3524735,D006797
3524739,D008945
3524747,D007859
3524750,D000049
3524752,D006578
3524753,D007047
3524756,D005303
3524762,D000001
3524763,D007047
3524766,D007047
3524772,D007356
3524777,D007868
3524778,D009089
3524779,D009185
3524782,D007868
3524783,D005034
3524791,D007864
3524793,D007320
3524799,D009003
3524800,D007960
3524809,D007325
3524810,D007595
3524815,D006983
3524821,D004723
3524823,D000049
3524831,D009185
3524832,D007325
3524834,D007859
